# source: Mechanical strip of FinnGen ICD-10-FI patterns → standard ICD-10-CM ancestor → Athena Maps-to SNOMED
# target_vocab: SNOMED (Athena 5.4 snapshot — live vocab.concept, verified 2026-04-17)
# license: Derived work (FinnGen patterns are facts; Athena mappings CC-BY-4.0)
# curator: Phase 13-04 executor (Parthenon GSD agent)
source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason,provenance_tag
M721,0,ICD10_FIN,Fibroblastic disorders,4115942,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M722,0,ICD10_FIN,Fibroblastic disorders,4115942,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M724,0,ICD10_FIN,Fibroblastic disorders,4115942,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M726,0,ICD10_FIN,Fibroblastic disorders,4115942,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M728,0,ICD10_FIN,Fibroblastic disorders,4115942,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M729,0,ICD10_FIN,Fibroblastic disorders,4115942,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M750,0,ICD10_FIN,Shoulder lesions,77630,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M751,0,ICD10_FIN,Shoulder lesions,77630,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M752,0,ICD10_FIN,Shoulder lesions,77630,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M753,0,ICD10_FIN,Shoulder lesions,77630,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M754,0,ICD10_FIN,Shoulder lesions,77630,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M755,0,ICD10_FIN,Shoulder lesions,77630,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M758,0,ICD10_FIN,Shoulder lesions,77630,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M759,0,ICD10_FIN,Shoulder lesions,77630,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M760,0,ICD10_FIN,"Enthesopathies, lower limb, excluding foot",4194889,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M761,0,ICD10_FIN,"Enthesopathies, lower limb, excluding foot",4194889,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M762,0,ICD10_FIN,"Enthesopathies, lower limb, excluding foot",4194889,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M763,0,ICD10_FIN,"Enthesopathies, lower limb, excluding foot",4194889,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M764,0,ICD10_FIN,"Enthesopathies, lower limb, excluding foot",4194889,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M765,0,ICD10_FIN,"Enthesopathies, lower limb, excluding foot",4194889,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M766,0,ICD10_FIN,"Enthesopathies, lower limb, excluding foot",4194889,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M767,0,ICD10_FIN,"Enthesopathies, lower limb, excluding foot",4194889,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M768,0,ICD10_FIN,"Enthesopathies, lower limb, excluding foot",4194889,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M769,0,ICD10_FIN,"Enthesopathies, lower limb, excluding foot",4194889,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M770,0,ICD10_FIN,Other enthesopathies,73008,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M771,0,ICD10_FIN,Other enthesopathies,73008,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M772,0,ICD10_FIN,Other enthesopathies,73008,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M773,0,ICD10_FIN,Other enthesopathies,73008,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M774,0,ICD10_FIN,Other enthesopathies,73008,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M775,0,ICD10_FIN,Other enthesopathies,73008,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M778,0,ICD10_FIN,Other enthesopathies,73008,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M779,0,ICD10_FIN,Other enthesopathies,73008,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M790,0,ICD10_FIN,"Other and unspecified soft tissue disorders, not elsewhere classified",4244662,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M791,0,ICD10_FIN,"Other and unspecified soft tissue disorders, not elsewhere classified",4244662,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M792,0,ICD10_FIN,"Other and unspecified soft tissue disorders, not elsewhere classified",4244662,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M793,0,ICD10_FIN,"Other and unspecified soft tissue disorders, not elsewhere classified",4244662,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M794,0,ICD10_FIN,"Other and unspecified soft tissue disorders, not elsewhere classified",4244662,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M795,0,ICD10_FIN,"Other and unspecified soft tissue disorders, not elsewhere classified",4244662,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M796,0,ICD10_FIN,"Other and unspecified soft tissue disorders, not elsewhere classified",4244662,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M797,0,ICD10_FIN,"Other and unspecified soft tissue disorders, not elsewhere classified",4244662,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M798,0,ICD10_FIN,"Other and unspecified soft tissue disorders, not elsewhere classified",4244662,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M799,0,ICD10_FIN,"Other and unspecified soft tissue disorders, not elsewhere classified",4244662,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M800,0,ICD10_FIN,Osteoporosis with current pathological fracture,40480160,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M804,0,ICD10_FIN,Osteoporosis with current pathological fracture,40480160,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M814,0,ICD10_FIN,Osteoporosis without current pathological fracture,80502,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M835,0,ICD10_FIN,Adult osteomalacia,432594,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M871,0,ICD10_FIN,Osteonecrosis,4287786,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M890,0,ICD10_FIN,Other disorders of bone,75909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M891,0,ICD10_FIN,Other disorders of bone,75909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M892,0,ICD10_FIN,Other disorders of bone,75909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M893,0,ICD10_FIN,Other disorders of bone,75909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M894,0,ICD10_FIN,Other disorders of bone,75909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M895,0,ICD10_FIN,Other disorders of bone,75909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M896,0,ICD10_FIN,Other disorders of bone,75909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M898,0,ICD10_FIN,Other disorders of bone,75909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M899,0,ICD10_FIN,Other disorders of bone,75909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M926,0,ICD10_FIN,Other juvenile osteochondrosis,441103,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M940,0,ICD10_FIN,Other disorders of cartilage,4178431,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M941,0,ICD10_FIN,Other disorders of cartilage,4178431,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M942,0,ICD10_FIN,Other disorders of cartilage,4178431,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M943,0,ICD10_FIN,Other disorders of cartilage,4178431,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M948,0,ICD10_FIN,Other disorders of cartilage,4178431,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
M949,0,ICD10_FIN,Other disorders of cartilage,4178431,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N032,0,ICD10_FIN,Chronic nephritic syndrome,4056478,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N061,0,ICD10_FIN,Isolated proteinuria with specified morphological lesion,36712845,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N082&D690,0,ICD10_FIN,Glomerular disorders in diseases classified elsewhere,4059452,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N082&D8980,0,ICD10_FIN,Glomerular disorders in diseases classified elsewhere,4059452,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N083,0,ICD10_FIN,Glomerular disorders in diseases classified elsewhere,4059452,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N085&M321,0,ICD10_FIN,Glomerular disorders in diseases classified elsewhere,4059452,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N130,0,ICD10_FIN,Obstructive and reflux uropathy,194406,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N131,0,ICD10_FIN,Obstructive and reflux uropathy,194406,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N132,0,ICD10_FIN,Obstructive and reflux uropathy,194406,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N133,0,ICD10_FIN,Obstructive and reflux uropathy,194406,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N140,0,ICD10_FIN,Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions,45773214,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N141,0,ICD10_FIN,Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions,45773214,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N142,0,ICD10_FIN,Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions,45773214,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N143,0,ICD10_FIN,Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions,45773214,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N144,0,ICD10_FIN,Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions,45773214,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N280,0,ICD10_FIN,"Other disorders of kidney and ureter, not elsewhere classified",40483287,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N281,0,ICD10_FIN,"Other disorders of kidney and ureter, not elsewhere classified",40483287,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N288,0,ICD10_FIN,"Other disorders of kidney and ureter, not elsewhere classified",40483287,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N289,0,ICD10_FIN,"Other disorders of kidney and ureter, not elsewhere classified",40483287,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N301,0,ICD10_FIN,Cystitis,195588,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N302,0,ICD10_FIN,Cystitis,195588,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N303,0,ICD10_FIN,Cystitis,195588,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N308,0,ICD10_FIN,Cystitis,195588,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N434,0,ICD10_FIN,Hydrocele and spermatocele,196738,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N484,0,ICD10_FIN,Other disorders of penis,196158,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N643,0,ICD10_FIN,Other disorders of breast,77030,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N750,0,ICD10_FIN,Diseases of Bartholin's gland,4103650,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N751,0,ICD10_FIN,Diseases of Bartholin's gland,4103650,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N758,0,ICD10_FIN,Diseases of Bartholin's gland,4103650,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N759,0,ICD10_FIN,Diseases of Bartholin's gland,4103650,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N760,0,ICD10_FIN,Other inflammation of vagina and vulva,40483613,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N761,0,ICD10_FIN,Other inflammation of vagina and vulva,40483613,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N762,0,ICD10_FIN,Other inflammation of vagina and vulva,40483613,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N763,0,ICD10_FIN,Other inflammation of vagina and vulva,40483613,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N764,0,ICD10_FIN,Other inflammation of vagina and vulva,40483613,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N765,0,ICD10_FIN,Other inflammation of vagina and vulva,40483613,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N766,0,ICD10_FIN,Other inflammation of vagina and vulva,40483613,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N768,0,ICD10_FIN,Other inflammation of vagina and vulva,40483613,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N778&L439,0,ICD10_FIN,Vulvovaginal ulceration and inflammation in diseases classified elsewhere,36715823,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N800,0,ICD10_FIN,Endometriosis,433527,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N801,0,ICD10_FIN,Endometriosis,433527,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N802,0,ICD10_FIN,Endometriosis,433527,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N803,0,ICD10_FIN,Endometriosis,433527,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N804,0,ICD10_FIN,Endometriosis,433527,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N805,0,ICD10_FIN,Endometriosis,433527,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N806,0,ICD10_FIN,Endometriosis,433527,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N808,0,ICD10_FIN,Endometriosis,433527,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N8080,0,ICD10_FIN,Endometriosis,433527,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N808[01],0,ICD10_FIN,Endometriosis,433527,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N8081,0,ICD10_FIN,Endometriosis,433527,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N809,0,ICD10_FIN,Endometriosis,433527,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N830,0,ICD10_FIN,"Noninflammatory disorders of ovary, fallopian tube and broad ligament",4276175,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N831,0,ICD10_FIN,"Noninflammatory disorders of ovary, fallopian tube and broad ligament",4276175,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N832,0,ICD10_FIN,"Noninflammatory disorders of ovary, fallopian tube and broad ligament",4276175,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N833,0,ICD10_FIN,"Noninflammatory disorders of ovary, fallopian tube and broad ligament",4276175,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N834,0,ICD10_FIN,"Noninflammatory disorders of ovary, fallopian tube and broad ligament",4276175,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N835,0,ICD10_FIN,"Noninflammatory disorders of ovary, fallopian tube and broad ligament",4276175,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N836,0,ICD10_FIN,"Noninflammatory disorders of ovary, fallopian tube and broad ligament",4276175,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N837,0,ICD10_FIN,"Noninflammatory disorders of ovary, fallopian tube and broad ligament",4276175,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N838,0,ICD10_FIN,"Noninflammatory disorders of ovary, fallopian tube and broad ligament",4276175,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N839,0,ICD10_FIN,"Noninflammatory disorders of ovary, fallopian tube and broad ligament",4276175,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N840,0,ICD10_FIN,Polyp of female genital tract,4209223,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N841,0,ICD10_FIN,Polyp of female genital tract,4209223,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N870,0,ICD10_FIN,Dysplasia of cervix uteri,192367,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N871,0,ICD10_FIN,Dysplasia of cervix uteri,192367,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N872,0,ICD10_FIN,Dysplasia of cervix uteri,192367,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N879,0,ICD10_FIN,Dysplasia of cervix uteri,192367,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N890,0,ICD10_FIN,Other noninflammatory disorders of vagina,195867,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N891,0,ICD10_FIN,Other noninflammatory disorders of vagina,195867,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N892,0,ICD10_FIN,Other noninflammatory disorders of vagina,195867,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N893,0,ICD10_FIN,Other noninflammatory disorders of vagina,195867,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N900,0,ICD10_FIN,Other noninflammatory disorders of vulva and perineum,195603,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N901,0,ICD10_FIN,Other noninflammatory disorders of vulva and perineum,195603,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N902,0,ICD10_FIN,Other noninflammatory disorders of vulva and perineum,195603,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N903,0,ICD10_FIN,Other noninflammatory disorders of vulva and perineum,195603,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N910,0,ICD10_FIN,"Absent, scanty and rare menstruation",4078455,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N911,0,ICD10_FIN,"Absent, scanty and rare menstruation",4078455,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N912,0,ICD10_FIN,"Absent, scanty and rare menstruation",4078455,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N913,0,ICD10_FIN,"Absent, scanty and rare menstruation",4078455,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N914,0,ICD10_FIN,"Absent, scanty and rare menstruation",4078455,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N915,0,ICD10_FIN,"Absent, scanty and rare menstruation",4078455,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N920,0,ICD10_FIN,"Excessive, frequent and irregular menstruation",4171394,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N925,0,ICD10_FIN,"Excessive, frequent and irregular menstruation",4171394,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N926,0,ICD10_FIN,"Excessive, frequent and irregular menstruation",4171394,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N943,0,ICD10_FIN,Pain and other conditions associated with female genital organs and menstrual cycle,200452,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N950,0,ICD10_FIN,Menopausal and other perimenopausal disorders,4141640,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N951,0,ICD10_FIN,Menopausal and other perimenopausal disorders,4141640,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N952,0,ICD10_FIN,Menopausal and other perimenopausal disorders,4141640,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N953,0,ICD10_FIN,Menopausal and other perimenopausal disorders,4141640,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N954,0,ICD10_FIN,Menopausal and other perimenopausal disorders,4141640,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N955,0,ICD10_FIN,Menopausal and other perimenopausal disorders,4141640,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N956,0,ICD10_FIN,Menopausal and other perimenopausal disorders,4141640,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N957,0,ICD10_FIN,Menopausal and other perimenopausal disorders,4141640,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N958,0,ICD10_FIN,Menopausal and other perimenopausal disorders,4141640,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N959,0,ICD10_FIN,Menopausal and other perimenopausal disorders,4141640,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N970,0,ICD10_FIN,Female infertility,201909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N971,0,ICD10_FIN,Female infertility,201909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N972,0,ICD10_FIN,Female infertility,201909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N973,0,ICD10_FIN,Female infertility,201909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N974,0,ICD10_FIN,Female infertility,201909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N975,0,ICD10_FIN,Female infertility,201909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N976,0,ICD10_FIN,Female infertility,201909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N977,0,ICD10_FIN,Female infertility,201909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N978,0,ICD10_FIN,Female infertility,201909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N979,0,ICD10_FIN,Female infertility,201909,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
N981,0,ICD10_FIN,Complications associated with artificial fertilization,42534833,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
O244,0,ICD10_FIN,"Diabetes mellitus in pregnancy, childbirth, and the puerperium",439658,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
O266,0,ICD10_FIN,Maternal care for other conditions predominantly related to pregnancy,74104,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
O300,0,ICD10_FIN,Multiple gestation,432969,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
O343,0,ICD10_FIN,Maternal care for abnormality of pelvic organs,79890,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
O354,0,ICD10_FIN,Maternal care for known or suspected fetal abnormality and damage,36712695,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
O365,0,ICD10_FIN,Maternal care for other fetal problems,36712695,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
O720,0,ICD10_FIN,Postpartum hemorrhage,443929,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
O721,0,ICD10_FIN,Postpartum hemorrhage,443929,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
O993,0,ICD10_FIN,"Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",435875,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
P043,0,ICD10_FIN,Newborn affected by noxious substances transmitted via placenta or breast milk,4050236,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
P584,0,ICD10_FIN,Neonatal jaundice due to other excessive hemolysis,1076113,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
P917,0,ICD10_FIN,Other disturbances of cerebral status of newborn,377980,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
Q052,0,ICD10_FIN,Spina bifida,4283381,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
Q070,0,ICD10_FIN,Other congenital malformations of nervous system,374142,SNOMED,1970-01-01,2099-12-31,,computed-icd10fi-strip
